	target_text	input_text	prefix
3421	Is this cuff latex-free?	', 'FDA Cleared | One-Year Warranty | Lifetime Calibration | Latex Free', 'The <b>FDA Cleared Santamedical Aneroid Sphygmomanometer</b> is ideal for medical professionals in all settings. Stress-tested over thousands of times, it is one of the most durable, precise, and dependable blood pressure measurement devices on the market.', '<b>Gauge: </b> A precise, certified 300 mmHg manometer attains the accuracy of +- 3 mmHg without pin stop, and features an easily identifiable high-contrast dial. The die-cast manometer housing is outfitted with a heavy-duty clip so it can be easily attached to the gauge holder on the cuff.', '<b>Cuff & Inflation Bag: </b> Resistant to abrasion, chemicals (chlorine and peroxide), and moisture, the adult Velcro cuff is constructed of high-molecular polymer nylon. Sized to meet American Heart Association recommendations, the artery indicator label and index range further ensure proper cuffing for correct arterial compression. The double tube seamless inflation bag is constructed of crack-resistant, non-sticking, high-density latex-free PVC.', '<b>Inflation Bulb & Valve: </b> Chrome-plated valve delivers precise deflation control rate. The inflation bulb is constructed of crack-resistant, non-sticking,	ask_question
3422	what is the size of the cuff?	', 'FDA Cleared | One-Year Warranty | Lifetime Calibration | Latex Free', 'The <b>FDA Cleared Santamedical Aneroid Sphygmomanometer</b> is ideal for medical professionals in all settings. Stress-tested over thousands of times, it is one of the most durable, precise, and dependable blood pressure measurement devices on the market.', '<b>Gauge: </b> A precise, certified 300 mmHg manometer attains the accuracy of +- 3 mmHg without pin stop, and features an easily identifiable high-contrast dial. The die-cast manometer housing is outfitted with a heavy-duty clip so it can be easily attached to the gauge holder on the cuff.', '<b>Cuff & Inflation Bag: </b> Resistant to abrasion, chemicals (chlorine and peroxide), and moisture, the adult Velcro cuff is constructed of high-molecular polymer nylon. Sized to meet American Heart Association recommendations, the artery indicator label and index range further ensure proper cuffing for correct arterial compression. The double tube seamless inflation bag is constructed of crack-resistant, non-sticking, high-density latex-free PVC.', '<b>Inflation Bulb & Valve: </b> Chrome-plated valve delivers precise deflation control rate. The inflation bulb is constructed of crack-resistant, non-sticking,	ask_question
3423	Can the cuff be changed out for a larger or smaller size cuff?	', 'FDA Cleared | One-Year Warranty | Lifetime Calibration | Latex Free', 'The <b>FDA Cleared Santamedical Aneroid Sphygmomanometer</b> is ideal for medical professionals in all settings. Stress-tested over thousands of times, it is one of the most durable, precise, and dependable blood pressure measurement devices on the market.', '<b>Gauge: </b> A precise, certified 300 mmHg manometer attains the accuracy of +- 3 mmHg without pin stop, and features an easily identifiable high-contrast dial. The die-cast manometer housing is outfitted with a heavy-duty clip so it can be easily attached to the gauge holder on the cuff.', '<b>Cuff & Inflation Bag: </b> Resistant to abrasion, chemicals (chlorine and peroxide), and moisture, the adult Velcro cuff is constructed of high-molecular polymer nylon. Sized to meet American Heart Association recommendations, the artery indicator label and index range further ensure proper cuffing for correct arterial compression. The double tube seamless inflation bag is constructed of crack-resistant, non-sticking, high-density latex-free PVC.', '<b>Inflation Bulb & Valve: </b> Chrome-plated valve delivers precise deflation control rate. The inflation bulb is constructed of crack-resistant, non-sticking,	ask_question
3424	includes stethoscope and make shipments to Venezuela?	', 'FDA Cleared | One-Year Warranty | Lifetime Calibration | Latex Free', 'The <b>FDA Cleared Santamedical Aneroid Sphygmomanometer</b> is ideal for medical professionals in all settings. Stress-tested over thousands of times, it is one of the most durable, precise, and dependable blood pressure measurement devices on the market.', '<b>Gauge: </b> A precise, certified 300 mmHg manometer attains the accuracy of +- 3 mmHg without pin stop, and features an easily identifiable high-contrast dial. The die-cast manometer housing is outfitted with a heavy-duty clip so it can be easily attached to the gauge holder on the cuff.', '<b>Cuff & Inflation Bag: </b> Resistant to abrasion, chemicals (chlorine and peroxide), and moisture, the adult Velcro cuff is constructed of high-molecular polymer nylon. Sized to meet American Heart Association recommendations, the artery indicator label and index range further ensure proper cuffing for correct arterial compression. The double tube seamless inflation bag is constructed of crack-resistant, non-sticking, high-density latex-free PVC.', '<b>Inflation Bulb & Valve: </b> Chrome-plated valve delivers precise deflation control rate. The inflation bulb is constructed of crack-resistant, non-sticking,	ask_question
3425	Can it be calibrated easily/ are there directions on how to calibrate?	', 'FDA Cleared | One-Year Warranty | Lifetime Calibration | Latex Free', 'The <b>FDA Cleared Santamedical Aneroid Sphygmomanometer</b> is ideal for medical professionals in all settings. Stress-tested over thousands of times, it is one of the most durable, precise, and dependable blood pressure measurement devices on the market.', '<b>Gauge: </b> A precise, certified 300 mmHg manometer attains the accuracy of +- 3 mmHg without pin stop, and features an easily identifiable high-contrast dial. The die-cast manometer housing is outfitted with a heavy-duty clip so it can be easily attached to the gauge holder on the cuff.', '<b>Cuff & Inflation Bag: </b> Resistant to abrasion, chemicals (chlorine and peroxide), and moisture, the adult Velcro cuff is constructed of high-molecular polymer nylon. Sized to meet American Heart Association recommendations, the artery indicator label and index range further ensure proper cuffing for correct arterial compression. The double tube seamless inflation bag is constructed of crack-resistant, non-sticking, high-density latex-free PVC.', '<b>Inflation Bulb & Valve: </b> Chrome-plated valve delivers precise deflation control rate. The inflation bulb is constructed of crack-resistant, non-sticking,	ask_question
3426	medical student	', 'FDA Cleared | One-Year Warranty | Lifetime Calibration | Latex Free', 'The <b>FDA Cleared Santamedical Aneroid Sphygmomanometer</b> is ideal for medical professionals in all settings. Stress-tested over thousands of times, it is one of the most durable, precise, and dependable blood pressure measurement devices on the market.', '<b>Gauge: </b> A precise, certified 300 mmHg manometer attains the accuracy of +- 3 mmHg without pin stop, and features an easily identifiable high-contrast dial. The die-cast manometer housing is outfitted with a heavy-duty clip so it can be easily attached to the gauge holder on the cuff.', '<b>Cuff & Inflation Bag: </b> Resistant to abrasion, chemicals (chlorine and peroxide), and moisture, the adult Velcro cuff is constructed of high-molecular polymer nylon. Sized to meet American Heart Association recommendations, the artery indicator label and index range further ensure proper cuffing for correct arterial compression. The double tube seamless inflation bag is constructed of crack-resistant, non-sticking, high-density latex-free PVC.', '<b>Inflation Bulb & Valve: </b> Chrome-plated valve delivers precise deflation control rate. The inflation bulb is constructed of crack-resistant, non-sticking,	ask_question
3427	what are they waiting for? If this thing actually works I could really use it for my jobs quit jacking everybody around and release it	"The DeWALT DCT418S1 12V MAX Hand-Held Radar Scanner Kit features a colored 3.5-in LCD display for improved visibility and read out. The DCT418S1 is ideal for remodeling, installation and maintenance and features automatic mapping and detects and scans through multiple materials. Patent pending radar sensing technology detects wood, ferrous metals, non-ferrous metal, PVC and live electric behind walls. Scans through multiple surfaces including drywall, plywood, concrete, marble and ceramic tile. Automatic mapping mode processes all object types simultaneously eliminating need for calibration. Color 3.5-in LCD display for improved visibility and communication of object type and location. Track bar displays object locations of entire mapped area up to 9.8-ft. Includes: 12V MAX Hand-Held Radar Scanner - DCT418S1, 12V MAX Lithium-Ion Battery, Fast Charger, Kit Box.', '<div class=""aplus"" > <div class=""two-third-col""> <div class=""leftImage"" style=""width:250px""> <a href=""https://images-na.ssl-images-amazon.com/images/G/01/th/aplus/dewalt/dewalt-13q2-DCT418S1-main-lg.jpg"" target=""_blank""><img src=""https://images-na.ssl-images-amazon.com/images/G/01/th/aplus/dewalt/dewalt-13q2-DCT418S1-main-sm.jpg"" width=""250"" height=""300"" alt=""DCT418S1-main"" /></a><div class=""imageCaption"">Easily locate objects behind a wall surface (<a href=""https://images-na.ssl-images-amazon.com/images/G/01/th/aplus/dewalt/dewalt-13q2-DCT418S1-main-lg.jpg"" target=""_blank"">view larger</a>).</div> </div>', 'Offering an easy and reliable way to determine if pipes, studs, or wiring are present behind a wall, the cordless DEWALT DCT418S1 handheld radar scanner kit features innovative radar sensing technology that detects and identifies five classes of objects behind wall surfaces including wood, ferrous metal (metal stud, iron pipe, nail plates drywall screws, nails etc.), non-ferrous metal (copper pipe, de-energized electric etc.), live electric wires, and PVC / plastic (PVC pipe, de-energized / low voltage wire, plastic electrical boxes etc.), making it ideal for remodelers, installers, service technicians and maintenance personnel.', ""Powered by DEWALT's 12-volt lithium ion battery system, the DCT418S1 can share 12-volt Max lithium ion batteries with other tools in the lineup, and this package comes with one battery and a fast charger."", 'The DCT418S1 has a sensing depth of up to 3 inches, and it displays objects it detects behind the wall surface on its 3.5-inch color LCD screen. It features a pre-scan mapping mode that eliminates the need for you to calibrate or choose between settings. The first pass over the wall surface maps all of the detected objects behind the surface. When you reverse the direction of the DCT418 to scan, the objects detected behind the wall surface are displayed.', ""Other features include a tracking bar that counts the number of objects detected in an up to 9.8-foot section of a wall surface, and a confidence meter communicates the unit's signal strength. An ergonomic handle with a soft over-mold grip provides a comfortable grip."", 'DCT418 handheld radar scanner; 12-volt MAX lithium ion battery pack; fast charger; kit box; operating instructions', 'DEWALT is a leading manufacturer of industrial power tools and accessories, including corded and cordless drills, saws, hammers, grinders, routers, planers, plate joiners, sanders, lasers, generators, compressors, nailers, saw blades, metal and masonry drill bits, abrasives, screw driving accessories and more. DEWALT tools can be found nationally and internationally wherever tools are sold. With more than 1,000 factory-owned and authorized locations, DEWALT has one of the most extensive service and repair networks in North America."	ask_question
3428	Given the reviews, the device obviously does not work. Why is DeWalt not withdrawing it from the market?	"The DeWALT DCT418S1 12V MAX Hand-Held Radar Scanner Kit features a colored 3.5-in LCD display for improved visibility and read out. The DCT418S1 is ideal for remodeling, installation and maintenance and features automatic mapping and detects and scans through multiple materials. Patent pending radar sensing technology detects wood, ferrous metals, non-ferrous metal, PVC and live electric behind walls. Scans through multiple surfaces including drywall, plywood, concrete, marble and ceramic tile. Automatic mapping mode processes all object types simultaneously eliminating need for calibration. Color 3.5-in LCD display for improved visibility and communication of object type and location. Track bar displays object locations of entire mapped area up to 9.8-ft. Includes: 12V MAX Hand-Held Radar Scanner - DCT418S1, 12V MAX Lithium-Ion Battery, Fast Charger, Kit Box.', '<div class=""aplus"" > <div class=""two-third-col""> <div class=""leftImage"" style=""width:250px""> <a href=""https://images-na.ssl-images-amazon.com/images/G/01/th/aplus/dewalt/dewalt-13q2-DCT418S1-main-lg.jpg"" target=""_blank""><img src=""https://images-na.ssl-images-amazon.com/images/G/01/th/aplus/dewalt/dewalt-13q2-DCT418S1-main-sm.jpg"" width=""250"" height=""300"" alt=""DCT418S1-main"" /></a><div class=""imageCaption"">Easily locate objects behind a wall surface (<a href=""https://images-na.ssl-images-amazon.com/images/G/01/th/aplus/dewalt/dewalt-13q2-DCT418S1-main-lg.jpg"" target=""_blank"">view larger</a>).</div> </div>', 'Offering an easy and reliable way to determine if pipes, studs, or wiring are present behind a wall, the cordless DEWALT DCT418S1 handheld radar scanner kit features innovative radar sensing technology that detects and identifies five classes of objects behind wall surfaces including wood, ferrous metal (metal stud, iron pipe, nail plates drywall screws, nails etc.), non-ferrous metal (copper pipe, de-energized electric etc.), live electric wires, and PVC / plastic (PVC pipe, de-energized / low voltage wire, plastic electrical boxes etc.), making it ideal for remodelers, installers, service technicians and maintenance personnel.', ""Powered by DEWALT's 12-volt lithium ion battery system, the DCT418S1 can share 12-volt Max lithium ion batteries with other tools in the lineup, and this package comes with one battery and a fast charger."", 'The DCT418S1 has a sensing depth of up to 3 inches, and it displays objects it detects behind the wall surface on its 3.5-inch color LCD screen. It features a pre-scan mapping mode that eliminates the need for you to calibrate or choose between settings. The first pass over the wall surface maps all of the detected objects behind the surface. When you reverse the direction of the DCT418 to scan, the objects detected behind the wall surface are displayed.', ""Other features include a tracking bar that counts the number of objects detected in an up to 9.8-foot section of a wall surface, and a confidence meter communicates the unit's signal strength. An ergonomic handle with a soft over-mold grip provides a comfortable grip."", 'DCT418 handheld radar scanner; 12-volt MAX lithium ion battery pack; fast charger; kit box; operating instructions', 'DEWALT is a leading manufacturer of industrial power tools and accessories, including corded and cordless drills, saws, hammers, grinders, routers, planers, plate joiners, sanders, lasers, generators, compressors, nailers, saw blades, metal and masonry drill bits, abrasives, screw driving accessories and more. DEWALT tools can be found nationally and internationally wherever tools are sold. With more than 1,000 factory-owned and authorized locations, DEWALT has one of the most extensive service and repair networks in North America."	ask_question
3429	you guys discontinued this... why selling it for too much????	"The DeWALT DCT418S1 12V MAX Hand-Held Radar Scanner Kit features a colored 3.5-in LCD display for improved visibility and read out. The DCT418S1 is ideal for remodeling, installation and maintenance and features automatic mapping and detects and scans through multiple materials. Patent pending radar sensing technology detects wood, ferrous metals, non-ferrous metal, PVC and live electric behind walls. Scans through multiple surfaces including drywall, plywood, concrete, marble and ceramic tile. Automatic mapping mode processes all object types simultaneously eliminating need for calibration. Color 3.5-in LCD display for improved visibility and communication of object type and location. Track bar displays object locations of entire mapped area up to 9.8-ft. Includes: 12V MAX Hand-Held Radar Scanner - DCT418S1, 12V MAX Lithium-Ion Battery, Fast Charger, Kit Box.', '<div class=""aplus"" > <div class=""two-third-col""> <div class=""leftImage"" style=""width:250px""> <a href=""https://images-na.ssl-images-amazon.com/images/G/01/th/aplus/dewalt/dewalt-13q2-DCT418S1-main-lg.jpg"" target=""_blank""><img src=""https://images-na.ssl-images-amazon.com/images/G/01/th/aplus/dewalt/dewalt-13q2-DCT418S1-main-sm.jpg"" width=""250"" height=""300"" alt=""DCT418S1-main"" /></a><div class=""imageCaption"">Easily locate objects behind a wall surface (<a href=""https://images-na.ssl-images-amazon.com/images/G/01/th/aplus/dewalt/dewalt-13q2-DCT418S1-main-lg.jpg"" target=""_blank"">view larger</a>).</div> </div>', 'Offering an easy and reliable way to determine if pipes, studs, or wiring are present behind a wall, the cordless DEWALT DCT418S1 handheld radar scanner kit features innovative radar sensing technology that detects and identifies five classes of objects behind wall surfaces including wood, ferrous metal (metal stud, iron pipe, nail plates drywall screws, nails etc.), non-ferrous metal (copper pipe, de-energized electric etc.), live electric wires, and PVC / plastic (PVC pipe, de-energized / low voltage wire, plastic electrical boxes etc.), making it ideal for remodelers, installers, service technicians and maintenance personnel.', ""Powered by DEWALT's 12-volt lithium ion battery system, the DCT418S1 can share 12-volt Max lithium ion batteries with other tools in the lineup, and this package comes with one battery and a fast charger."", 'The DCT418S1 has a sensing depth of up to 3 inches, and it displays objects it detects behind the wall surface on its 3.5-inch color LCD screen. It features a pre-scan mapping mode that eliminates the need for you to calibrate or choose between settings. The first pass over the wall surface maps all of the detected objects behind the surface. When you reverse the direction of the DCT418 to scan, the objects detected behind the wall surface are displayed.', ""Other features include a tracking bar that counts the number of objects detected in an up to 9.8-foot section of a wall surface, and a confidence meter communicates the unit's signal strength. An ergonomic handle with a soft over-mold grip provides a comfortable grip."", 'DCT418 handheld radar scanner; 12-volt MAX lithium ion battery pack; fast charger; kit box; operating instructions', 'DEWALT is a leading manufacturer of industrial power tools and accessories, including corded and cordless drills, saws, hammers, grinders, routers, planers, plate joiners, sanders, lasers, generators, compressors, nailers, saw blades, metal and masonry drill bits, abrasives, screw driving accessories and more. DEWALT tools can be found nationally and internationally wherever tools are sold. With more than 1,000 factory-owned and authorized locations, DEWALT has one of the most extensive service and repair networks in North America."	ask_question
3430	Insulation in a wall seems to be the biggest hurdle for most scanners. I want to know how this thing handles that as well as bad repairs on drywall.	"The DeWALT DCT418S1 12V MAX Hand-Held Radar Scanner Kit features a colored 3.5-in LCD display for improved visibility and read out. The DCT418S1 is ideal for remodeling, installation and maintenance and features automatic mapping and detects and scans through multiple materials. Patent pending radar sensing technology detects wood, ferrous metals, non-ferrous metal, PVC and live electric behind walls. Scans through multiple surfaces including drywall, plywood, concrete, marble and ceramic tile. Automatic mapping mode processes all object types simultaneously eliminating need for calibration. Color 3.5-in LCD display for improved visibility and communication of object type and location. Track bar displays object locations of entire mapped area up to 9.8-ft. Includes: 12V MAX Hand-Held Radar Scanner - DCT418S1, 12V MAX Lithium-Ion Battery, Fast Charger, Kit Box.', '<div class=""aplus"" > <div class=""two-third-col""> <div class=""leftImage"" style=""width:250px""> <a href=""https://images-na.ssl-images-amazon.com/images/G/01/th/aplus/dewalt/dewalt-13q2-DCT418S1-main-lg.jpg"" target=""_blank""><img src=""https://images-na.ssl-images-amazon.com/images/G/01/th/aplus/dewalt/dewalt-13q2-DCT418S1-main-sm.jpg"" width=""250"" height=""300"" alt=""DCT418S1-main"" /></a><div class=""imageCaption"">Easily locate objects behind a wall surface (<a href=""https://images-na.ssl-images-amazon.com/images/G/01/th/aplus/dewalt/dewalt-13q2-DCT418S1-main-lg.jpg"" target=""_blank"">view larger</a>).</div> </div>', 'Offering an easy and reliable way to determine if pipes, studs, or wiring are present behind a wall, the cordless DEWALT DCT418S1 handheld radar scanner kit features innovative radar sensing technology that detects and identifies five classes of objects behind wall surfaces including wood, ferrous metal (metal stud, iron pipe, nail plates drywall screws, nails etc.), non-ferrous metal (copper pipe, de-energized electric etc.), live electric wires, and PVC / plastic (PVC pipe, de-energized / low voltage wire, plastic electrical boxes etc.), making it ideal for remodelers, installers, service technicians and maintenance personnel.', ""Powered by DEWALT's 12-volt lithium ion battery system, the DCT418S1 can share 12-volt Max lithium ion batteries with other tools in the lineup, and this package comes with one battery and a fast charger."", 'The DCT418S1 has a sensing depth of up to 3 inches, and it displays objects it detects behind the wall surface on its 3.5-inch color LCD screen. It features a pre-scan mapping mode that eliminates the need for you to calibrate or choose between settings. The first pass over the wall surface maps all of the detected objects behind the surface. When you reverse the direction of the DCT418 to scan, the objects detected behind the wall surface are displayed.', ""Other features include a tracking bar that counts the number of objects detected in an up to 9.8-foot section of a wall surface, and a confidence meter communicates the unit's signal strength. An ergonomic handle with a soft over-mold grip provides a comfortable grip."", 'DCT418 handheld radar scanner; 12-volt MAX lithium ion battery pack; fast charger; kit box; operating instructions', 'DEWALT is a leading manufacturer of industrial power tools and accessories, including corded and cordless drills, saws, hammers, grinders, routers, planers, plate joiners, sanders, lasers, generators, compressors, nailers, saw blades, metal and masonry drill bits, abrasives, screw driving accessories and more. DEWALT tools can be found nationally and internationally wherever tools are sold. With more than 1,000 factory-owned and authorized locations, DEWALT has one of the most extensive service and repair networks in North America."	ask_question
3431	Why is DeWalt playing games with this release?	"The DeWALT DCT418S1 12V MAX Hand-Held Radar Scanner Kit features a colored 3.5-in LCD display for improved visibility and read out. The DCT418S1 is ideal for remodeling, installation and maintenance and features automatic mapping and detects and scans through multiple materials. Patent pending radar sensing technology detects wood, ferrous metals, non-ferrous metal, PVC and live electric behind walls. Scans through multiple surfaces including drywall, plywood, concrete, marble and ceramic tile. Automatic mapping mode processes all object types simultaneously eliminating need for calibration. Color 3.5-in LCD display for improved visibility and communication of object type and location. Track bar displays object locations of entire mapped area up to 9.8-ft. Includes: 12V MAX Hand-Held Radar Scanner - DCT418S1, 12V MAX Lithium-Ion Battery, Fast Charger, Kit Box.', '<div class=""aplus"" > <div class=""two-third-col""> <div class=""leftImage"" style=""width:250px""> <a href=""https://images-na.ssl-images-amazon.com/images/G/01/th/aplus/dewalt/dewalt-13q2-DCT418S1-main-lg.jpg"" target=""_blank""><img src=""https://images-na.ssl-images-amazon.com/images/G/01/th/aplus/dewalt/dewalt-13q2-DCT418S1-main-sm.jpg"" width=""250"" height=""300"" alt=""DCT418S1-main"" /></a><div class=""imageCaption"">Easily locate objects behind a wall surface (<a href=""https://images-na.ssl-images-amazon.com/images/G/01/th/aplus/dewalt/dewalt-13q2-DCT418S1-main-lg.jpg"" target=""_blank"">view larger</a>).</div> </div>', 'Offering an easy and reliable way to determine if pipes, studs, or wiring are present behind a wall, the cordless DEWALT DCT418S1 handheld radar scanner kit features innovative radar sensing technology that detects and identifies five classes of objects behind wall surfaces including wood, ferrous metal (metal stud, iron pipe, nail plates drywall screws, nails etc.), non-ferrous metal (copper pipe, de-energized electric etc.), live electric wires, and PVC / plastic (PVC pipe, de-energized / low voltage wire, plastic electrical boxes etc.), making it ideal for remodelers, installers, service technicians and maintenance personnel.', ""Powered by DEWALT's 12-volt lithium ion battery system, the DCT418S1 can share 12-volt Max lithium ion batteries with other tools in the lineup, and this package comes with one battery and a fast charger."", 'The DCT418S1 has a sensing depth of up to 3 inches, and it displays objects it detects behind the wall surface on its 3.5-inch color LCD screen. It features a pre-scan mapping mode that eliminates the need for you to calibrate or choose between settings. The first pass over the wall surface maps all of the detected objects behind the surface. When you reverse the direction of the DCT418 to scan, the objects detected behind the wall surface are displayed.', ""Other features include a tracking bar that counts the number of objects detected in an up to 9.8-foot section of a wall surface, and a confidence meter communicates the unit's signal strength. An ergonomic handle with a soft over-mold grip provides a comfortable grip."", 'DCT418 handheld radar scanner; 12-volt MAX lithium ion battery pack; fast charger; kit box; operating instructions', 'DEWALT is a leading manufacturer of industrial power tools and accessories, including corded and cordless drills, saws, hammers, grinders, routers, planers, plate joiners, sanders, lasers, generators, compressors, nailers, saw blades, metal and masonry drill bits, abrasives, screw driving accessories and more. DEWALT tools can be found nationally and internationally wherever tools are sold. With more than 1,000 factory-owned and authorized locations, DEWALT has one of the most extensive service and repair networks in North America."	ask_question
3432	What is the wait time on getting product?	"The DeWALT DCT418S1 12V MAX Hand-Held Radar Scanner Kit features a colored 3.5-in LCD display for improved visibility and read out. The DCT418S1 is ideal for remodeling, installation and maintenance and features automatic mapping and detects and scans through multiple materials. Patent pending radar sensing technology detects wood, ferrous metals, non-ferrous metal, PVC and live electric behind walls. Scans through multiple surfaces including drywall, plywood, concrete, marble and ceramic tile. Automatic mapping mode processes all object types simultaneously eliminating need for calibration. Color 3.5-in LCD display for improved visibility and communication of object type and location. Track bar displays object locations of entire mapped area up to 9.8-ft. Includes: 12V MAX Hand-Held Radar Scanner - DCT418S1, 12V MAX Lithium-Ion Battery, Fast Charger, Kit Box.', '<div class=""aplus"" > <div class=""two-third-col""> <div class=""leftImage"" style=""width:250px""> <a href=""https://images-na.ssl-images-amazon.com/images/G/01/th/aplus/dewalt/dewalt-13q2-DCT418S1-main-lg.jpg"" target=""_blank""><img src=""https://images-na.ssl-images-amazon.com/images/G/01/th/aplus/dewalt/dewalt-13q2-DCT418S1-main-sm.jpg"" width=""250"" height=""300"" alt=""DCT418S1-main"" /></a><div class=""imageCaption"">Easily locate objects behind a wall surface (<a href=""https://images-na.ssl-images-amazon.com/images/G/01/th/aplus/dewalt/dewalt-13q2-DCT418S1-main-lg.jpg"" target=""_blank"">view larger</a>).</div> </div>', 'Offering an easy and reliable way to determine if pipes, studs, or wiring are present behind a wall, the cordless DEWALT DCT418S1 handheld radar scanner kit features innovative radar sensing technology that detects and identifies five classes of objects behind wall surfaces including wood, ferrous metal (metal stud, iron pipe, nail plates drywall screws, nails etc.), non-ferrous metal (copper pipe, de-energized electric etc.), live electric wires, and PVC / plastic (PVC pipe, de-energized / low voltage wire, plastic electrical boxes etc.), making it ideal for remodelers, installers, service technicians and maintenance personnel.', ""Powered by DEWALT's 12-volt lithium ion battery system, the DCT418S1 can share 12-volt Max lithium ion batteries with other tools in the lineup, and this package comes with one battery and a fast charger."", 'The DCT418S1 has a sensing depth of up to 3 inches, and it displays objects it detects behind the wall surface on its 3.5-inch color LCD screen. It features a pre-scan mapping mode that eliminates the need for you to calibrate or choose between settings. The first pass over the wall surface maps all of the detected objects behind the surface. When you reverse the direction of the DCT418 to scan, the objects detected behind the wall surface are displayed.', ""Other features include a tracking bar that counts the number of objects detected in an up to 9.8-foot section of a wall surface, and a confidence meter communicates the unit's signal strength. An ergonomic handle with a soft over-mold grip provides a comfortable grip."", 'DCT418 handheld radar scanner; 12-volt MAX lithium ion battery pack; fast charger; kit box; operating instructions', 'DEWALT is a leading manufacturer of industrial power tools and accessories, including corded and cordless drills, saws, hammers, grinders, routers, planers, plate joiners, sanders, lasers, generators, compressors, nailers, saw blades, metal and masonry drill bits, abrasives, screw driving accessories and more. DEWALT tools can be found nationally and internationally wherever tools are sold. With more than 1,000 factory-owned and authorized locations, DEWALT has one of the most extensive service and repair networks in North America."	ask_question
3433	what will be the selling price ?	"The DeWALT DCT418S1 12V MAX Hand-Held Radar Scanner Kit features a colored 3.5-in LCD display for improved visibility and read out. The DCT418S1 is ideal for remodeling, installation and maintenance and features automatic mapping and detects and scans through multiple materials. Patent pending radar sensing technology detects wood, ferrous metals, non-ferrous metal, PVC and live electric behind walls. Scans through multiple surfaces including drywall, plywood, concrete, marble and ceramic tile. Automatic mapping mode processes all object types simultaneously eliminating need for calibration. Color 3.5-in LCD display for improved visibility and communication of object type and location. Track bar displays object locations of entire mapped area up to 9.8-ft. Includes: 12V MAX Hand-Held Radar Scanner - DCT418S1, 12V MAX Lithium-Ion Battery, Fast Charger, Kit Box.', '<div class=""aplus"" > <div class=""two-third-col""> <div class=""leftImage"" style=""width:250px""> <a href=""https://images-na.ssl-images-amazon.com/images/G/01/th/aplus/dewalt/dewalt-13q2-DCT418S1-main-lg.jpg"" target=""_blank""><img src=""https://images-na.ssl-images-amazon.com/images/G/01/th/aplus/dewalt/dewalt-13q2-DCT418S1-main-sm.jpg"" width=""250"" height=""300"" alt=""DCT418S1-main"" /></a><div class=""imageCaption"">Easily locate objects behind a wall surface (<a href=""https://images-na.ssl-images-amazon.com/images/G/01/th/aplus/dewalt/dewalt-13q2-DCT418S1-main-lg.jpg"" target=""_blank"">view larger</a>).</div> </div>', 'Offering an easy and reliable way to determine if pipes, studs, or wiring are present behind a wall, the cordless DEWALT DCT418S1 handheld radar scanner kit features innovative radar sensing technology that detects and identifies five classes of objects behind wall surfaces including wood, ferrous metal (metal stud, iron pipe, nail plates drywall screws, nails etc.), non-ferrous metal (copper pipe, de-energized electric etc.), live electric wires, and PVC / plastic (PVC pipe, de-energized / low voltage wire, plastic electrical boxes etc.), making it ideal for remodelers, installers, service technicians and maintenance personnel.', ""Powered by DEWALT's 12-volt lithium ion battery system, the DCT418S1 can share 12-volt Max lithium ion batteries with other tools in the lineup, and this package comes with one battery and a fast charger."", 'The DCT418S1 has a sensing depth of up to 3 inches, and it displays objects it detects behind the wall surface on its 3.5-inch color LCD screen. It features a pre-scan mapping mode that eliminates the need for you to calibrate or choose between settings. The first pass over the wall surface maps all of the detected objects behind the surface. When you reverse the direction of the DCT418 to scan, the objects detected behind the wall surface are displayed.', ""Other features include a tracking bar that counts the number of objects detected in an up to 9.8-foot section of a wall surface, and a confidence meter communicates the unit's signal strength. An ergonomic handle with a soft over-mold grip provides a comfortable grip."", 'DCT418 handheld radar scanner; 12-volt MAX lithium ion battery pack; fast charger; kit box; operating instructions', 'DEWALT is a leading manufacturer of industrial power tools and accessories, including corded and cordless drills, saws, hammers, grinders, routers, planers, plate joiners, sanders, lasers, generators, compressors, nailers, saw blades, metal and masonry drill bits, abrasives, screw driving accessories and more. DEWALT tools can be found nationally and internationally wherever tools are sold. With more than 1,000 factory-owned and authorized locations, DEWALT has one of the most extensive service and repair networks in North America."	ask_question
